,content,label,start
2853,hàng đúng chính hãng lun,POS,4
2854,chị bán hàng nhiệt_tình nữa nè,POS,4
2855,thời_gian giao hàng rất nhanh,POS,4
2857,hàng như hình,POS,4
2860,mình mua 3 bộ bộ này đắt nhất nhưng chất vải kém nhất quàn rộng_thùng_thình vải rất mỏng,NEG,1
2861,chất_lượng sản_phẩm tuyệt_vời màu đẹp sản_phẩm giống hình,POS,5
2863,shop dễ_thương đồ đẹp,POS,4
2865,sp đẹp như mô_tả rất hài_lòng cám_ơn người bán uy_tín,POS,5
2866,mình lấy size l mà cái mông hơi ôm tuy_nhiên áo in đẹp vải ok good value for money,POS,4
2867,hàng lỗi chưa mặc mà mở ra đã thấy bị rách vải thì k giống như hình,NEG,1
2871,chất lương tạm dc sire to hơn bth,POS,4
2872,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
2873,thời_gian giao hàng nhanh,POS,4
2875,giá_cả chấp_nhận được thời_gian giao hàng tạm được shop phục_vụ tạm được,POS,4
2876,shop phục_vụ chu_đáo,POS,4
2877,chất_lượng,POS,4
2879,đẹp nhỏ gọn,POS,4
2880,quáaa xịnnnn luônnnn,POS,5
2882,hàng đẹp rất hài_lòng chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền nên mua,POS,5
2885,phải nói là áo thật_sự xấu màu vàng_nghệ vàng cam gì đó nhìn quê sến chứ ko dc như hình,NEG,1
2887,chất rất đẹp a,POS,4
2888,( hơi thất_vọng cái váy hồng ko có cúc khóa như 2 cái kia và quần trong mỏng_dính hơn 2 cái váy đen và xám và váy xám size to hơn 2 cái kia 1 chút và đóng_gói sản_phẩm hơi khó bóc ạ nhưng nói_chung váy cũng rất xinh,POS,5
2891,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
2892,shop phục_vụ rất tốt nói_chuyện rất dễ_thương,POS,4
2893,sản_phẩm tốt so với giá,POS,4
2894,mua mà nhờ ngta nhận dùm nên chưa thấy cái đầm ra_sao haha thời_gian giao hàng rất nhanh,POS,4
2895,sản_phẩm_giá quá rẻ & chất_lượng tốt so với giá_thành,POS,4
2896,chất_lượng sản_phẩm tuyệt_vời chất hơi mỏng,POS,4
2897,sản_phẩm chất_lượng,POS,5
2899,đóng gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,POS,5
2900,cho shop 5 sao,POS,5
2901,cho shop 5 sao,POS,5
2902,giày đẹp chắc_chắn đi thoải_mái,POS,4
2904,từ vựng tiếng anh bị sai nhiều,NEG,1
2905,quần được so với giá tiền nhưng phần trong ở túi bị dơ bị ố vàng nhìn như quần đã được sử_dụng nên k cho shop 5 sao được,POS,4
2908,vải mềm tốt chuẩn size giá_cả hợp_lý giao hàng nhanh ^ ^,POS,5
2910,chất_lượng sản_phẩm tuyệt_vời,POS,5
2911,áo chất mịn dày_dặn đẹp,POS,4
2912,áo mỏng chất_lượng sản_phẩm tạm được,POS,4
2913,chất_lượng sản_phẩm tuyệt_vời vừa xinh với mình,POS,5
2919,áo đẹp lắm shop,POS,5
2920,xau,NEG,1
2921,cảm_ơn shop,POS,4
2922,đóng gói sp đẹp nhưng hơi sơ_sài ạ,NEG,2
2923,sẽ ủng_hộ tiếp,POS,4
2924,ko ưng_ý lắm ko được đẹp,NEG,2
2926,shop phục_vụ rất kém đặt_hàng màu này giao màu khác,NEG,1
2927,thứ 2 kết_hợp điều trên và trải nghiêm của mình đối vói_shop này thì mình khuyên các bạn đừng nên mua,NEG,1
2928,excellent packaging a little bit overkill but very well packed,POS,5
2929,chất_lượng sản_phẩm rất kém,NEG,1
2930,con mình thích lắm,POS,4
2933,giao hàng nhanh như điện,POS,4
2934,điểm trừ là đường may mũi chỉ như may hàng_chợ,NEG,2
2935,mình m6 52 kg,NEG,2
2936,chất_lượng sản_phẩm tuyệt_vời,POS,5
2937,mong shop chú_ý cách gói hàng hơn,NEG,2
2939,shop giao hàng nhanh đóng_gói chắc_chắn chất vải mềm đẹp cổ áo hở hơi sâu khá ok với sản_phẩm,POS,4
2941,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh sẽ ủng_hộ tiep,POS,5
2942,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản đóng_gói sản_phẩm chắc_chắn shop phục_vụ rất tốt,POS,5
2943,vai va kiểu áo đẹp_shop bán hàng cũng ok,POS,5
2944,thời_gian giao hàng rất nhanh,POS,4
2945,đóng gói nhanh giao hàng nhanh hộp nào cũng ngon_shop rất dễ_thương khi ghi cả ghi_chú của mình lên thùng hàng để dặn bên giao hàng,POS,4
2947,shop giao nhầm màu,NEG,2
2948,rất đáng tiền so với giá,POS,4
2949,shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS,5
2955,sản_phẩm ko giống hình chất_lượng kém,NEG,1
2956,có 1 tấm bị rách còn lại ok,POS,4
2957,chất nóng mỏng chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém,NEG,1
2958,áo mặc đẹp lại thoải_mái,POS,4
2959,ủng_hộ shop dài_dài ạ,POS,4
2960,shop phục_vụ rất tốt,POS,4
2961,váy rất xinh dày_dặn chắc_chắn,POS,5
2962,cảm_ơn b chủ_shop nhiều,POS,4
2963,hơi chật nhưng cũng dc,NEG,2
2964,shop giao thiếu hàng ko nói kh tự_động bỏ tiền vào mà tiền bị mất góc,NEG,2
2965,màu bao đẹp,POS,4
2967,tốt mình hài_lòng,POS,5
2969,áo cute quá ạ còn được tặng card jk nữa,POS,4
2971,các bạn mua cái bàn kèm giá để đồ có 6 lít cứ đòi phải như hàng 2 3 củ lấy đâu ra đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,POS,4
2974,chất_lượng sản_phẩm tuyệt_vời,POS,5
2975,ko nói về sản_phẩm nói về cách phục_vụ gửi nhầm size nhăn tin đên mặc_dù hiện trực_tuyến nhưng cả ngày ko phản_hồi định trả hàng nhưng thôi mất_công hi vong shop xem lại cách lm việc,NEG,1
2976,mặc khá đẹp,POS,5
2977,t chất_lượng sản_phẩm tuyệt_vời,POS,5
2978,hàng giao nhanh,POS,4
2979,áo quá rộng ko thấy shop tự van j,NEG,2
2981,size hơi to,NEG,2
2982,shop phục_vụ rất tốt,POS,5
2984,hàng rất đẹp,POS,5
2985,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
2986,chất vải ok nếu có size thì quá tuyệt,POS,4
2989,giao ko đúng size,NEG,2
2990,sẽ mua thêm,POS,5
2991,chất_lượng tốt so với giá_cả,POS,4
2992,chất vải đẹp có giản thoải_mái chuẩn form mắc lui 1 size nhé mìnhv27 mắc 26 ạ,POS,4
2993,shop tư_vấn nhiệt_tình hàng chất_lượng tốt như ảnh,POS,4
2994,thật_sự rất k ưng í khi đã chọn 2 l36 vẫn gửi m m cũng đã có nhắn_tin để shop nhớ nhưng vẫn gửi nhầm ntin thắc_mắc mặc_dù shop online nhưng vẫn k trả_lời 1 lần và tưf nay về sau k bao_giờ,NEG,1
2995,rất ưng_ý nạ *,POS,5
2996,vay dẹp nhung vai mong qua k biết co may them lót dc k ) ),POS,4
2998,verry good,POS,5
2999,ok chất_lượng sản_phẩm tuyệt_vời,POS,5
3000,chị chủ rất nhiệt_tình,POS,4
3001,chất_lượng sản_phẩm tuyệt_vời,POS,5
3002,nút tắt bị liệt đèn k sáng,NEG,2
3003,chất áo đẹp mềm_mại,POS,5
3004,chất len đẹp giao đúng giống hình,POS,4
3005,sẽ ủng_hộ shop dài_dài,POS,4
3007,shop tư_vấn chuẩn size vải đẹp co_giãn tốt,POS,4
3008,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,4
3009,shop tư_vấn nhiệt_tình dễ_thương đầm đẹp ^_^,POS,4
3010,hàng đẹp,POS,4
3012,chất_lượng sản_phẩm tuyệt_vời,POS,5
3013,chất_lượng sản_phẩm tuyệt_vời chất vải và ren cực mềm và đẹp,POS,5
3014,thời_gian giao hành khá nhanh,POS,4
3015,hơi thất_vọng nhưng còn giữ vỏ hộp cũ sang qua xài cũng dc,NEG,1
3016,đẹp mỏng,POS,4
3017,chất_lượng sản_phẩm tuyệt_vời sẽ đặt thêm,POS,5
3018,đẹp,POS,5
3019,mẫu_mã đẹp,POS,4
3021,hàng đẹp giống_y hình,POS,4
3022,chất_lượng sản_phẩm tạm được tui hoi bi do phai dung kem lau tui lau lai,POS,4
3024,áo hơi mỏng có hơi bị ra_màu ở áo nhưng mắcj lên rất ưng,POS,4
3025,shop quá tệ sp mặc 1 lần xù luôn mình mua kèm thẻ 60 k mà gửi thẻ nạp ko đủ 60 k mình phản_ánh là gửi thẻ ko đủ lại quay qua nói mình tham tham chỗ nào thế shop,NEG,1
3026,có điều gói hơi chắc quá,NEG,2
3027,đáng giá đồng_tiền,POS,4
3028,váy siêu đẹp luôn ạ mỗi tội mặc hơi chật một_chút,POS,4
3030,màu rất đẹp ưng_ý nhất trong những loại áo_khoác từng mua,POS,4
3033,thời_gian giao hàng rất nhanh và shop phục_vụ nhiet tinh,POS,4
3034,rất cảm_ơn shop vì món quà tặng kèm tuyệt_vời thật,POS,4
3036,áo đẹp lắm nên mua các bạn ạ,POS,4
3037,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
3039,shop làm_ăn mata uy_tín,POS,4
3040,bỉm chuẩn dùng rất thích,POS,5
3041,form chuẩn sang,POS,5
3042,rất đáng đồng_tiền,POS,4
3043,hàng y hình chất_lượng tốt hàng order nên đợi hơi lâu nhưng vì sp được thế này thì mình rất ưng_ý 5 * cho độ hài_lòng ^_^ rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh shop phục_vụ rất tốt,POS,5
3045,chất_lượng sản_phẩm tuyệt_vời váy đẹp lắm nha_shop <3,POS,5
3046,bên ngoài đẹp hơn trong ảnh rất nhìu rất đáng tiền,POS,4
3047,chất_lượng sản_phẩm tương_đối tốt,POS,4
3050,hàng ok với giá tiền,POS,4
3051,đáng đồng_tiền thời_gian giao hàng nhanh đóng_gói sản_phẩm chắc_chắn chất_lượng sản_phẩm tốt,POS,5
3052,mua được lúc sale 30 k_shop gói kĩ giao hành nhanh,POS,4
3053,chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
3056,giao hang đúng và đay đủ nhu sản_phẩm shop đăng,POS,5
3058,đẹp y_hình_shop tvan tốt,POS,5
3059,tuyệt_vời shop ạ,POS,5
3060,sp chất rất đẹp sẽ quay lại lần sau,POS,4
3061,shop phục_vụ rất tốt rất đáng tiền chất_lượng sản_phẩm tuyệt_vời,POS,5
3063,chất vải mát nhẹ hoa_văn sắc nét phù_hợp với mặc đi chơi đi biển,POS,5
3064,tay_áo ngắn hơn hình,NEG,2
3065,vải đẹp mặc xinh,POS,5
3066,áo đẹp và giá rẻ,POS,4
3069,dáng áo đẹp,POS,5
3073,áo xinh ạ,POS,5
3075,mih sẽ ủng_hộ shop dài_dài,POS,5
3076,lần nào cũg ưng hết sẽ ủng_hộ shop dài_dài,POS,5
3077,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt nhiệt_tình,POS,5
3079,vô_cùng hài_lòng,POS,4
3080,mua dc giá sale nữa thích qtqd,POS,4
3081,đóng gói sản_phẩm rất đẹp và chắc_chắn tốt,POS,4
3082,sản_phẩm ok,POS,4
3083,>> >> bó_tay,NEG,1
3084,hàng đẹp,POS,5
3085,hàng đẹp giao hàng nhanh,POS,5
3086,chất cực thích luôn giao hàng đóng_gói sp rất chắc_chắn,POS,5
3088,sản_phẩm giao không đúng yêu_cầu,NEG,1
3089,chất_lượng sản_phẩm tuyệt_vời áo đẹp lắm ý,POS,5
3090,chất_lượng sản_phẩm tốt giống y_hệt hình_shop tư_vấn rất nhiệt_tình giao hàng rất nhah sẽ ủng_hộ shop nhiều,POS,5
3091,chất_lượng sản_phẩm tuyệt_vời,POS,5
3094,thời_gian giao hàng rất nhanh,POS,4
3096,chất_lượng hàng kém giống đồ cũ phai_màu k giống hình không nhãn_mác nói_chung mua về 2 cái vứt sọt_rác k mặc đk như váy cũ,NEG,1
3097,áo y hình đẹp lắm luôn shop ơi moa moa,POS,5
3098,shop cũng rất dễ_thương mà ),POS,4
3100,chất_lượng sản_phẩm rất kém,NEG,1
3103,rất hài_lòng mua ngay đợt sale mà vẫn đc chất_lượng tốt,POS,4
3104,m55 65 kg mặc ôm ko đc thoải_mái hơi buồn,NEG,2
3106,gói cẩn_thận nói_chung là oke bộ ngủ rộng mượt áo_len vải hơi mỏng chút,POS,4
3107,áo đẹp hơn mik tuởng tuợng,POS,4
3109,yêu sh chất_lượng sản_phẩm tuyệt_vời,POS,4
3110,đã thế còn đc tặng thêm quà nữa chứ nói_chung là very good cảm_ơn shop rất nhiều,POS,4
3111,sài rất tốt,POS,4
3112,đóng gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh nhưng nếu mua lên giảm size đi 1 sai ví_dụ định mua 41 thì nên mua bốn 40 vì dáng dày rất rộng,POS,4
3113,rất đáng tiền,POS,5
3114,giao hàng siêu nhanh,POS,4
3115,ko đúng trong hình,NEG,2
3117,thời_gian giao hàng rất nhanh đặt hôm trc hôm sau có luôn,POS,4
3118,mặc vào khỏi chê vào đâu c_shop dt lém,POS,4
3119,hàng quá mỏng chi hộp với ai ngực to thôi đóng_gói sản_phẩm chắc_chắn,POS,4
3120,chất_lượng sản_phẩm tuyệt_vời,POS,5
3121,vải đẹp shop chu_đáo vui_vẻ hoà_đồng rất ưng_ý > <,POS,5
3124,đóng gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,POS,5
3126,chim_ưng quá đi mất,POS,4
3127,vải dày from đẹp,POS,5
3128,thời_gian giao hàng nhanh đóng_gói chắc_chắn 5 sao cho shop chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
3130,mang êm chân,POS,5
3131,đặc_biệt là giao hàng khá nhanh ( mình đặt trưa thứ 5 thì sáng thứ 6 nhận được hàng ),POS,4
3134,shop phục_vụ rất tốt,POS,5
3136,rất đẹp,POS,5
3139,quần mặc thích lắm ạ ^_^ chất quần mịn mát co_dãn form dáng cũng đẹp,POS,5
3141,form quần mặc lên rất tôn dáng vải co_giãn thoải_mái lắm nha,POS,5
3143,chị chủ_shop bán hàng rất thân_thiện và uy_tín các bạn nhé chất l chất_lượng sản_phẩm tuyệt_vời,POS,5
3145,đồ shop khá ok,POS,4
3146,vải đẹp lắm ạ,POS,4
3148,màu k chuẩn,NEG,2
3149,so với giá thì ok màu k đc đẹp như ảnh,POS,4
3150,thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền shop phục_vụ rất tốt_shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời,POS,5
3152,áo siêu đẹp luôn í mặt mát thoải_mái lắm,POS,4
3154,thời_gian giao hàng rất nhanh shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền chất_lượng sản_phẩm tuyệt_vời,POS,5
3155,vãi mỏng kém chất_lượng k phù_hợp với giá tiền,NEG,1
3156,áo mềm đẩy ngực tốt,POS,4
3157,nho bn cu khen ao dep minh mua 2 loai ao khac nhau cai nao cung_dep rất đáng tiền rất đáng tiền minh mua ao mau trang chu ko pai bn ao hong nha,POS,4
3159,đóng gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS,5
3160,chất_lượng sản_phẩm tốt đáng đồng_tiền thời_gian giao hàng rất nhanh,POS,5
3161,áo rất đẹp,POS,4
3162,áo dáng rất đẹp mình 53 kg mặc vẫn rộng_rãi thoải_mái có nón trùm đc cả đầu mình rất hài_lòng,POS,5
3163,áo dày_dặn y hình,POS,4
3164,chất_lượng áo rất tuyệt_vời mịn mát,POS,5
3169,thật_sự nhìn kém sang hẳn,NEG,1
3170,chất_lượng sản_phẩm tuyệt_vời con gấu đẹp dễ_thương,POS,5
3171,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,POS,5
3172,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
3174,quần_lót giấy không phải màu trắng như hình,NEG,2
3175,vải đẹp mặc mát tôn dáng,POS,4
3179,chất ok,POS,5
3180,đóng gói sản_phẩm chắc_chắn và thời_gian giao hàng rất nhanh,POS,4
3181,áo đẹp nh chất hơi nóng,NEG,2
3182,thất_vọng,NEG,1
3183,áo_len đẹp,POS,4
3184,tại_sao,NEG,2
3185,giao hàng nhanh đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,4
3189,dù_sao shop cũng rất uy_tín nên vẫn vote 5_* chứ mấy cái thực_sự to như bao_tải,NEG,2
3190,shipp nhanh,POS,4
3191,giấy đẹp hình_ảnh sắc nét,POS,4
3192,không nên mua =  ,NEG,1
3195,giao hàng cực nhanh luôn,POS,4
3196,đẹp dễ_thương trẻ_trung mát_mẻ thoải_mái là những từ mình muốn review về hai bộ_đồ lanh này để các bạn chưa mua thì mua mặc ủng_hộ shop này nhớ có dây co_rút được nên thích kín có kín mà thích hở cũng có hở,POS,5
3198,đẹp,POS,4
3199,đóng gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt_shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền,POS,4
3200,shop phục_vụ rất tốt rất đáng tiền đồ bao đẹp,POS,5
3204,chất_lượng sản_phẩm tạm được giá_cả chấp_nhận được shop phục_vụ tốt,POS,4
3205,áo đẹp giao nhanh có điều lấy size nhỏ nhất nhưng vẫn rộng,POS,4
3207,tốt nhất nên tránh k mua kẻo rước bực vào người,NEG,2
3208,chủ_shop tư_vấn rất nhiệt_tình,POS,4
3210,áo max đẹp,POS,5
3211,cảm_ơn shop,POS,4
3212,chất đẹp lắm nhìn rất trend nữa,POS,5
3213,đặt mấy loại nhưng ấn_tượng nhất là món đậu này,POS,4
3214,kiểu_dáng được nhưng chất vải hơi nóng,POS,4
3216,đẹp lắm,POS,5
3218,xấu quá shop ơi,NEG,1
3219,perfect lun,POS,5
3220,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS,5
3222,giao hàng nhanh chất vải tốt,POS,4
